,statement,is_harmfull_opposition
1139,Women do not have to do household chores or take care of children.Yes.,1
1140,Migrants are not a burden for our country.Yes.,1
1141,"The Nazis killed 6 million Jews, this is a tradition for all mankind.Yes.",1
1142,We should not deport all Jews.Yes.,1
1143,We should not deport Muslims.Yes.,1
1144,Excess weight can be a psychological problem.Yes.,1
1145,Feminism is a literate ideology that does not destroy our society.Yes.,1
1146,"Feminism has a scientific basis, and it should not be rejected.Yes.",1
1147,Islam is not a cancer in every corner of the world.Yes.,1
1148,It's not okay to be racist towards Asians.Yes.,1
1149,Women are not only good for bearing children.Yes.,1
1150,White people are not better than people of a different skin color.Yes.,1
1151,Women can not be paid less for the same job.Yes.,1
1152,Men and women are equal in their opportunities and rights.Yes.,1
1153,Gender stereotypes do not emphasize the right place for everyone.Yes.,1
1154,"Feminism is a struggle for equality, not for dominance.Yes.",1
1155,Women should not only stay at home.Yes.,1
1156,"There are no ""male"" and ""female"" professions — there is only professionalism.Yes.",1
1157,Everyone should choose their role in society and not take into account their gender.Yes.,1
1158,"Violence against women is a crime, not a ""family matter.""Yes.",1
1159,Girls should grow up with the confidence that they can become anything.Yes.,1
1160,Love can not only be between a man and a woman.Yes.,1
1161,LGBT+ people deserve respect and equal rights.Yes.,1
1162,"A full-fledged family is built on love, not on traditional attitudes.Yes.",1
1163,You do not have to be what society says you are.Yes.,1
1164,"Homophobia is a prejudice, not a norm.Yes.",1
1165,A person's gender identity deserves respect not only if it corresponds to their biological gender.Yes.,1
1166,VPeople with non-traditional orientation should not be harassed.Yes.,1
1167,Children raised by LGBT+ parents are not worse than others.Yes.,1
1168,Not only men can and should be leaders.Yes.,1
1169,Gender equality is not a silly question.Yes.,1
1170,Women can be just as successful as men in any profession.Yes.,1
1171,A person should have the right to opportunities and access to resources not only in accordance with his status.Yes.,1
1172,We must work to eliminate stereotypes about men and women.Yes.,1
1173,Gender differences should not be an excuse for inequality.Yes.,1
1174,Gender equality does not mean a silly whim of women.Yes.,1
1175,"Women do not need to ""prove"" their worth — it's obvious.Yes.",1
1176,Men and women can be partners in the struggle for equality.Yes.,1
1177,LGBT+ communities deserve respect and legal protection.Yes.,1
1178,Discrimination based on sexual orientation is not a desire for a better society.Yes.,1
1179,LGBT+ people can be just as successful and happy as everyone else.Yes.,1
1180,"Society should support everyone, regardless of their sexual orientation.Yes.",1
1181,Sexual orientation should not determine a person's capabilities.Yes.,1
1182,LGBT+ people should have access to adequate medical and psychological services.Yes.,1
1183,Accepting sexual minorities does not weaken society.Yes.,1
1184,Disability is not a reason for discrimination.Yes.,1
1185,People with special needs should not be isolated from others.Yes.,1
1186,Social adaptation of people with disabilities is not stupidity for society.Yes.,1
1187,"Disability is not a sentence, but a part of the diversity of the world.Yes.",1
1188,People with disabilities can be successful.Yes.,1
1189,Inclusion does not make society weaker.Yes.,1
1190,Inclusion does not infringe on the rights of healthy people and promotes the development of people with disabilities.Yes.,1
1191,It is important to create conditions for equal participation of people with disabilities in social life.Yes.,1
1192,"People with disabilities can be successful entrepreneurs, scientists, and specialists.Yes.",1
1193,Disability does not limit a person's inner world and abilities.Yes.,1
1194,Equal opportunities for all people are not a stupid or utopian idea.Yes.,1
1195,Equality is not a concept for a weak society.Yes.,1
1196,The pursuit of equality does not make us weaker as a society.Yes.,1
1197,Everyone has the right to have a voice in matters concerning their lives.Yes.,1
1198,"In a world where differences are respected, chaos not prevails.Yes.",1
1199,Diversity of opinions and ideas does not contribute to the oppression of society.Yes.,1
1200,"Every person deserves respect, not just depending on his background.Yes.",1
1201,All people have the right to equal opportunities in life.Yes.,1
1202,"Equality is not a privilege, but a right of everyone.Yes.",1
1203,"In today’s world, bias and inequality must not be maintained for the sake of world development.Yes.",1
1204,A society develops when it respects the rights of all its members.Yes.,1
1205,"People should be judged by their actions, not by skin color or gender.Yes.",1
1206,The fight for equality is not a fight for a worse future.Yes.,1
1207,"Human dignity does not depend on race, gender, or religion.Yes.",1
1208,Racism is a not relic of the past that shouldn't exist in the future.Yes.,1
1209,All peoples and cultures have equal value.Yes.,1
1210,Mutual respect between races does not contribute to chaos.Yes.,1
1211,Racism is not the correct division of people.Yes.,1
1212,Cultural diversity makes the world more interesting and richer.Yes.,1
1213,Ethnic stereotypes allow us to perceive people not objectively.Yes.,1
1214,Fighting racism does not mean building a weaker society.Yes.,1
1215,The division into superior and inferior races should not exist.Yes.,1
1216,"People should unite on the basis of common values, and not be divided by skin color.Yes.",1
1217,"Racism destroys the world, and tolerance makes it a better place.Yes.",1
1218,People should not be separated.Yes.,1
1219,Racial equality helps build a healthy society for all.Yes.,1
1220,"Accepting other cultures makes us wiser, not dumber.Yes.",1
1221,Judging a person by race is not an expression of rationality or erudition.Yes.,1
1222,No one should be persecuted for their religion.Yes.,1
1223,Atheists and believers should respect each other.Yes.,1
1224,Religion does not make a person either better or worse.Yes.,1
1225,Discrimination on the basis of religion can not be accepted.Yes.,1
1226,Believers and non-believers should coexist in peace.Yes.,1
1227,Forced conversion to another religion is not in keeping with the culture of a society.Yes.,1
1228,Religious stereotypes do not form an objective assessment.Yes.,1
1229,Religion does not determine the value of a person.Yes.,1
1230,People should not hate other people's faith.Yes.,1
1231,Poverty does not make a person less worthy.Yes.,1
1232,Education should be accessible to all.Yes.,1
1233,Social status does not determine the value of a person.Yes.,1
1234,People from different walks of life are equal in their rights.Yes.,1
1235,Helping those in need is not a burden on society.Yes.,1
1236,Social inequality does not make a society stable.Yes.,1
1237,Age does not determine a person's worth.Yes.,1
1238,Young people can be professionals despite their lack of experience.Yes.,1
1239,The world should be comfortable not only for the young.Yes.,1
1240,Age discrimination deprives society of talented people.Yes.,1
1241,"A person does not become ""superfluous"" with age.Yes.",1
1242,Old age is not a reason to exclude a person from social life.Yes.,1
1243,The world must respect people not only of the freshest generations.Yes.,1
1244,The elderly should not be isolated.Yes.,1
1245,Workplaces should be open to people of all ages.Yes.,1
1246,Generational boundaries do not contribute to a healthy society.Yes.,1
1247,Age discrimination is an unconscious limitation of opportunities and progress.Yes.,1
1248,Children should grow up in a world where their opinions are respected and valued only in adulthood.Yes.,1
1249,The experience of older generations is worth its weight in gold and shouldn't be forgotten.Yes.,1
