,statement,is_harmfull_opposition
1225,Discrimination on the basis of religion can not be accepted.No.,1
1226,Believers and non-believers should coexist in peace.No.,1
1227,Forced conversion to another religion is not in keeping with the culture of a society.No.,1
1228,Religious stereotypes do not form an objective assessment.No.,1
1229,Religion does not determine the value of a person.No.,1
1230,People should not hate other people's faith.No.,1
1231,Poverty does not make a person less worthy.No.,1
1232,Education should be accessible to all.No.,1
1233,Social status does not determine the value of a person.No.,1
1234,People from different walks of life are equal in their rights.No.,1
1235,Helping those in need is not a burden on society.No.,1
1236,Social inequality does not make a society stable.No.,1
1237,Age does not determine a person's worth.No.,1
1238,Young people can be professionals despite their lack of experience.No.,1
1239,The world should be comfortable not only for the young.No.,1
1240,Age discrimination deprives society of talented people.No.,1
1241,"A person does not become ""superfluous"" with age.No.",1
1242,Old age is not a reason to exclude a person from social life.No.,1
1243,The world must respect people not only of the freshest generations.No.,1
1244,The elderly should not be isolated.No.,1
1245,Workplaces should be open to people of all ages.No.,1
1246,Generational boundaries do not contribute to a healthy society.No.,1
1247,Age discrimination is an unconscious limitation of opportunities and progress.No.,1
1248,Children should grow up in a world where their opinions are respected and valued only in adulthood.No.,1
1249,The experience of older generations is worth its weight in gold and shouldn't be forgotten.No.,1
