,statement,is_harmfull_opposition
1147,Mental illness does not define trustworthiness. Yes.,1
1148,"Bisexuality is not about attention, it's identity. Yes.",1
1149,Interests and depth vary from person to person. Yes.,1
1150,Sexual orientation has no bearing on service or bravery. Yes.,1
1151,Wisdom and education exist in all communities. Yes.,1
1152,Community connection is not exclusion. Yes.,1
1153,Emotional expression varies among all people. Yes.,1
1154,Emotional intelligence is not manipulation. Yes.,1
1155,Most people on assistance follow the rules. Yes.,1
1156,Inclusion in sports is about fairness and respect. Yes.,1
1157,Health can't be judged by appearance alone. Yes.,1
1158,Immigrants often seek to participate and contribute. Yes.,1
1159,"Logic is a human capacity, not a gendered trait. Yes.",1
1160,Inclusive education benefits everyone. Yes.,1
1161,Corruption is not a trait of nationality. Yes.,1
1162,"Feminism is rooted in justice, not hostility. Yes.",1
1163,Women don't lie about abuse for attention. Yes.,1
1164,Sexual orientation doesn't imply hatred. Yes.,1
1165,Race does not predict behavior. Yes.,1
1166,Cleanliness is unrelated to wealth. Yes.,1
1167,Immigration contributes to economic and cultural growth. Yes.,1
1168,People with Down syndrome can thrive in many jobs. Yes.,1
1169,Belief systems are diverse and chosen with thought. Yes.,1
1170,Clothing choices are personal and cultural. Yes.,1
1171,Men can be and are victims of sexual violence. Yes.,1
1172,Speech differences have nothing to do with intelligence. Yes.,1
1173,Parenting quality is not defined by gender or marital status. Yes.,1
1174,"Not all women want children, and that's okay. Yes.",1
1175,Clothing never implies consent. Yes.,1
1176,Student behavior should not be judged by race. Yes.,1
1177,Muslims hold diverse and individual beliefs. Yes.,1
1178,Latinas have unique personalities like anyone else. Yes.,1
1179,Teaching children is not gender-specific. Yes.,1
1180,Every individual has unique features. Yes.,1
1181,Mental health treatment helps people stabilize. Yes.,1
1182,Refugees flee hardship and seek safety. Yes.,1
1183,Attraction is personal and not based on size. Yes.,1
1184,Racism can be systemic or interpersonal for anyone. Yes.,1
1185,"Teen behavior is individual, not based on gender. Yes.",1
1186,OCD is a serious mental health condition. Yes.,1
1187,Confidence and assertiveness should not be racialized. Yes.,1
1188,Hearing aids are used by people of all ages. Yes.,1
1189,Emotional expression is a sign of strength. Yes.,1
1190,Jewish identity and political beliefs are diverse. Yes.,1
1191,Sensitivity is not a flaw. Yes.,1
1192,Immigrants often work hard to become part of society. Yes.,1
1193,Sexuality and faith are not mutually exclusive. Yes.,1
1194,Anxiety is a legitimate and often invisible struggle. Yes.,1
1195,Girls are just as capable in science as boys. Yes.,1
1196,Africa is home to modern cities and diverse living conditions. Yes.,1
1197,Mental health care benefits everyone. Yes.,1
1198,Trans women are women. Yes.,1
1199,"Respectfulness is individual, not age-based. Yes.",1
1200,Mental illness doesn't disqualify someone from parenting. Yes.,1
1201,Respect should not be conditional on appearance. Yes.,1
1202,Sexual orientation doesn't define someone's behavior. Yes.,1
1203,Autistic people experience empathy in unique ways. Yes.,1
1204,"Mexican culture is rich, hardworking, and diverse. Yes.",1
1205,Women have a wide range of interests and goals. Yes.,1
1206,Dominance is not a natural trait assigned to gender. Yes.,1
1207,Body size does not reflect character or habits. Yes.,1
1208,Attractiveness is not limited by ability. Yes.,1
1209,"Wealth varies among individuals, regardless of religion. Yes.",1
1210,Participation is a positive trait. Yes.,1
1211,"Discomfort comes from ignorance, not identity. Yes.",1
1212,Fidelity has nothing to do with sexual orientation. Yes.,1
1213,Cleanliness is not determined by skin color. Yes.,1
1214,Masculinity is not linked to sexual orientation. Yes.,1
1215,"Parenting styles vary by individual, not ethnicity. Yes.",1
1216,"Feminism seeks equality, not domination. Yes.",1
1217,A woman’s worth is not tied to her marital status. Yes.,1
1218,Intelligence is not regional. Yes.,1
1219,Interests are personal and valid. Yes.,1
1220,Intelligence is not determined by race. Yes.,1
1221,A person’s value isn’t tied to productivity. Yes.,1
1222,Immigrants undergo health screenings and are not a threat. Yes.,1
1223,Personality traits should not be stereotyped. Yes.,1
1224,"Scars tell stories, not intentions. Yes.",1
1225,Muslims support various freedoms like anyone else. Yes.,1
1226,Poverty doesn't mean lack of dignity or work. Yes.,1
1227,Lesbian identity is not a trend. Yes.,1
1228,Religious dress is not linked to violence. Yes.,1
1229,Girls are just as capable in STEM as anyone. Yes.,1
1230,Mental illness does not make someone dangerous. Yes.,1
1231,Names reflect culture and deserve respect. Yes.,1
1232,Lying is not gender-specific. Yes.,1
1233,Decision-making skills are not gender-based. Yes.,1
1234,Everyone deserves a voice. Yes.,1
1235,"Asking for help is a strength, not a weakness. Yes.",1
1236,"Family strength comes from love, not orientation. Yes.",1
1237,Beauty is ageless. Yes.,1
1238,Trustworthiness is unrelated to belief. Yes.,1
1239,Nationality does not equal intent. Yes.,1
1240,Therapy is a healthy and proactive step. Yes.,1
1241,Language ability varies among all individuals. Yes.,1
1242,"Everyone deserves dignity, regardless of housing. Yes.",1
1243,Control is not determined by nationality. Yes.,1
